month_end,symbol,ret_exc,mktcap_lag,size,bm_lag,mom12m,profit_lag,asset_growth_lag,sales_growth_lag,ev_ebitda_lag
2017-04-30,COST,0.058120072753294796,75512278920.0,25.047561114679787,0.16474141924890537,0.13741234187698484,0.1289726533628972,-0.024690682141684,0.0593259546603082,65.8335754513889
2017-05-31,COST,0.0157925191527714,75512278920.0,25.047561114679787,0.1310780199136387,0.1917118853654447,0.1347886347886348,2.806623631770979e-05,-0.0304374118121346,57.579147687595714
2017-06-30,COST,-0.1142174693787064,75757366880.0,25.050801529148423,0.1306539602370087,0.1525152400361299,0.1347886347886348,2.806623631770979e-05,-0.0304374118121346,57.579147687595714
2017-07-31,COST,-0.009578884511974,75757366880.0,25.050801529148423,0.1306539602370087,-0.025926477941659504,0.1347886347886348,2.806623631770979e-05,-0.0304374118121346,57.579147687595714
2017-08-31,COST,-0.0120664879187431,75757366880.0,25.050801529148423,0.1306539602370087,-0.004127213906809103,0.1347886347886348,2.806623631770979e-05,-0.0304374118121346,57.579147687595714
2017-09-30,COST,0.0472689421972693,75757366880.0,25.050801529148423,0.1306539602370087,0.0438092656616463,0.1347886347886348,2.806623631770979e-05,-0.0304374118121346,57.579147687595714
2017-10-31,COST,-0.0204386207316329,75757366880.0,25.050801529148423,0.14226999226454634,0.12240244233534331,0.1324586288416075,0.0200948612163565,0.4656964656964657,36.97514820700471
2017-11-30,COST,0.1441590265706482,68620458520.00001,24.951856556371293,0.15706686070683515,0.0877153804053604,0.1324586288416075,0.0200948612163565,0.4656964656964657,36.97514820700471
2017-12-31,COST,0.0082633682155831,68620458520.00001,24.951856556371293,0.1614387347291074,0.16605659337265108,0.1317866012763683,0.0833906512229344,-0.2480141843971631,58.39918857033639
2016-09-30,CPRT,0.049956739811912204,4740126720.0,22.27932970647326,0.1633829738627747,0.3171038467327556,0.4252522853733102,0.0158145720645143,-0.0420076833138466,48.31327739872406
2016-10-31,CPRT,-0.021095522388059798,5619159840.0,22.449447995014648,0.13782416269546802,0.3672605865446678,0.4252522853733102,0.0158145720645143,-0.0420076833138466,48.31327739872406
2016-11-30,CPRT,0.0425829268292683,5619159840.0,22.449447995014648,0.14368820659851528,0.346365064156608,0.4199328884277337,0.0730843364730697,0.0400770759245954,52.68746156718235
2016-12-31,CPRT,0.012857894736842,5915440640.0,22.500831826952922,0.13649143810865796,0.3890479909858763,0.4199328884277337,0.0730843364730697,0.0400770759245954,52.68746156718235
2017-01-31,CPRT,0.022688023088023,5915440640.0,22.500831826952922,0.13649143810865796,0.4022058857227183,0.4199328884277337,0.0730843364730697,0.0400770759245954,52.68746156718235
2017-02-28,CPRT,0.0419131170662904,5915440640.0,22.500831826952922,0.15141779869166264,0.4252939088107413,0.4198900243754506,0.0400164708912582,0.0102343702581859,57.92613183157964
2017-03-31,CPRT,0.047061299052774,6498467120.0,22.594832158343973,0.13783296636884423,0.38709855130076054,0.4198900243754506,0.0400164708912582,0.0102343702581859,57.92613183157964
2017-04-30,CPRT,-0.0017919896640826,6498467120.0,22.594832158343973,0.13783296636884423,0.38347945819667184,0.4198900243754506,0.0400164708912582,0.0102343702581859,57.92613183157964
2017-05-31,CPRT,0.0084556274256143,6498467120.0,22.594832158343973,0.15485636557317844,0.22733672226393242,0.4614135697128887,-0.0160516738438911,0.0696073606994495,49.42585689075351
2017-06-30,CPRT,0.0186307692307693,7044748800.0,22.67554832516738,0.1428481026889135,0.2460854030013399,0.4614135697128887,-0.0160516738438911,0.0696073606994495,49.42585689075351
2017-07-31,CPRT,-0.010762893081761,7044748800.0,22.67554832516738,0.1428481026889135,0.2359523875665303,0.4614135697128887,-0.0160516738438911,0.0696073606994495,49.42585689075351
2017-08-31,CPRT,0.0372194409148666,7044748800.0,22.67554832516738,0.1428481026889135,0.2147959921075901,0.4614135697128887,-0.0160516738438911,0.0696073606994495,49.42585689075351
2017-09-30,CPRT,0.0505075887392899,7044748800.0,22.67554832516738,0.15587014259472248,0.2027586932105445,0.4423316675295037,0.0942851023852919,0.0126624262428382,60.8655122407857
2017-10-31,CPRT,0.0549789289871943,7249403280.0,22.704184996218757,0.1514698462188463,0.2750618043378942,0.4423316675295037,0.0942851023852919,0.0126624262428382,60.8655122407857
2017-11-30,CPRT,0.1888361631753029,7249403280.0,22.704184996218757,0.1639212158714393,0.2882578064958202,0.3894953813268188,0.0404383150374199,0.107164365180826,64.36266411059908
2017-12-31,CPRT,2.6784059314300074e-05,8369578320.0,22.84786934025037,0.14198218292077586,0.46473607493428115,0.3894953813268188,0.0404383150374199,0.107164365180826,64.36266411059908
2016-09-30,CSCO,0.008705852417302599,138329680000.0,25.652905658521703,0.45966997104309065,0.19134522685816868,0.6310333913593923,0.025266741955602,0.0531666666666666,42.04053614169459
2016-10-31,CSCO,-0.0329868852459015,154633360000.0,25.764322732486942,0.4112049301651338,0.20025107927547128,0.6310333913593923,0.025266741955602,0.0531666666666666,42.04053614169459
2016-11-30,CSCO,-0.0281312907431551,154633360000.0,25.764322732486942,0.4100408863908797,0.1674641940295698,0.6382772020725389,0.0381004833459375,-0.0226301630004747,47.995181333333335
2016-12-31,CSCO,0.0131138162307175,153775930000.0,25.75876237981966,0.41232720881610013,0.1394329032864147,0.6382772020725389,0.0381004833459375,-0.0226301630004747,47.995181333333335
2017-01-31,CSCO,0.0161453342157511,153775930000.0,25.75876237981966,0.41232720881610013,0.1528467195171322,0.6382772020725389,0.0381004833459375,-0.0226301630004747,47.995181333333335
