symbol,month_end,company_name,sector,industry,qqq_weight,open,high,low,close,volume,vwap,monthly_return,cumulative_return,income_revenue,income_costOfRevenue,income_grossProfit,income_operatingExpenses,income_operatingIncome,income_interestExpense,income_ebitda,income_netIncome,income_eps,income_weightedAverageShsOut,income_weightedAverageShsOutDil,balance_cashAndCashEquivalents,balance_shortTermInvestments,balance_netReceivables,balance_inventory,balance_totalCurrentAssets,balance_propertyPlantEquipmentNet,balance_goodwill,balance_intangibleAssets,balance_totalAssets,balance_accountPayables,balance_shortTermDebt,balance_totalCurrentLiabilities,balance_longTermDebt,balance_totalLiabilities,balance_totalStockholdersEquity,balance_totalEquity,balance_retainedEarnings,balance_commonStock,cashflow_netIncome,cashflow_depreciationAndAmortization,cashflow_stockBasedCompensation,cashflow_operatingCashFlow,cashflow_capitalExpenditure,cashflow_purchasesOfInvestments,cashflow_salesMaturitiesOfInvestments,cashflow_commonStockRepurchased,cashflow_freeCashFlow,key_metrics_marketCap,key_metrics_enterpriseValue,key_metrics_evToSales,key_metrics_evToFreeCashFlow,key_metrics_evToEBITDA,key_metrics_evToOperatingCashFlow,key_metrics_earningsYield,key_metrics_freeCashFlowYield,key_metrics_returnOnEquity,key_metrics_returnOnAssets,key_metrics_returnOnInvestedCapital,key_metrics_returnOnCapitalEmployed,key_metrics_returnOnTangibleAssets,key_metrics_netDebtToEBITDA,key_metrics_currentRatio,key_metrics_incomeQuality,key_metrics_investedCapital,key_metrics_workingCapital,key_metrics_grahamNumber,key_metrics_capexToOperatingCashFlow,key_metrics_capexToRevenue,key_metrics_stockBasedCompensationToRevenue,ratios_grossProfitMargin,ratios_operatingProfitMargin,ratios_netProfitMargin,ratios_ebitdaMargin,ratios_ebitMargin,ratios_pretaxProfitMargin,ratios_priceToEarningsRatio,ratios_priceToBookRatio,ratios_priceToSalesRatio,ratios_priceToFreeCashFlowRatio,ratios_enterpriseValueMultiple,ratios_debtToEquityRatio,ratios_debtToAssetsRatio,ratios_debtToMarketCap,ratios_currentRatio,ratios_quickRatio,ratios_cashRatio,ratios_interestCoverageRatio,ratios_dividendYield,ratios_dividendPayoutRatio,ratios_effectiveTaxRate,ratios_revenuePerShare,ratios_netIncomePerShare,ratios_bookValuePerShare,ratios_freeCashFlowPerShare,ratios_operatingCashFlowPerShare,ratios_cashPerShare,growth_revenueGrowth,growth_grossProfitGrowth,growth_operatingIncomeGrowth,growth_netIncomeGrowth,growth_epsgrowth,growth_epsdilutedGrowth,growth_operatingCashFlowGrowth,growth_freeCashFlowGrowth,growth_debtGrowth,growth_assetGrowth,growth_bookValueperShareGrowth,country,exchange,market_cap_latest,beta,ipo_date
AAPL,1999-10-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.55469,0.72377,0.53125,0.7154,14468508486,0.6316161904761904,0.2655451184347859,2.391485730539491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,1999-11-30,Apple Inc.,Technology,Consumer Electronics,7.455,0.71429,0.92634,0.69029,0.87388,8625934871,0.8011171428571429,0.22152641878669277,3.1427894187920753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,1999-12-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.90179,1.05,0.81306,0.91797,9418223530,0.9224081818181818,0.050453151462443335,3.3518062008153997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2000-01-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.93638,1.08,0.77232,0.92634,12555401736,0.9280415,0.009117945030883368,3.3914857305394923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2000-02-29,Apple Inc.,Technology,Consumer Electronics,7.455,0.92857,1.07,0.86607,1.02,7319790243,0.9944520000000001,0.10110758468812753,3.8354982459467175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2000-03-31,Apple Inc.,Technology,Consumer Electronics,7.455,1.06,1.34,1.02,1.21,8699227221,1.1427173913043478,0.18627450980392157,4.736228311368165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2000-04-30,Apple Inc.,Technology,Consumer Electronics,7.455,1.21,1.25,0.93638,1.11,8662860971,1.0982321052631578,-0.0826446280991735,4.262159855883192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2000-05-31,Apple Inc.,Technology,Consumer Electronics,7.455,1.11,1.13,0.72991,0.75,9807871824,0.910525909090909,-0.32432432432432434,2.555513416137292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2000-06-30,Apple Inc.,Technology,Consumer Electronics,7.455,0.72991,1.03,0.71763,0.93527,8105229873,0.8770931818181819,0.24702666666666673,3.4338200436143005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2000-07-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.9308,1.08,0.83705,0.90737,5746837691,0.9629855,-0.029830957905203848,3.3015549445339936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2000-08-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.89844,1.1,0.79018,1.09,5636091921,0.9135982608695652,0.20127401170415604,4.167346164786199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2000-09-30,Apple Inc.,Technology,Consumer Electronics,7.455,1.09,1.15,0.45313,0.45982,14518382134,0.9964890000000001,-0.5781467889908257,1.1798615720109997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2000-10-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.47321,0.47768,0.3125,0.34933,21906344867,0.371545,-0.24028967856987526,0.6560633355456535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2000-11-30,Apple Inc.,Technology,Consumer Electronics,7.455,0.3471,0.41071,0.28795,0.29464,8488538957,0.3506004761904762,-0.1565568373744023,0.39679529724092255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2000-12-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.30357,0.3125,0.2433,0.26563,8859847105,0.26782300000000003,-0.09845913657344563,0.2592680383047319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2001-01-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.26563,0.40179,0.25781,0.38616,13710194294,0.3272395238095238,0.4537514587960698,0.8306627477007691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2001-02-28,Apple Inc.,Technology,Consumer Electronics,7.455,0.36942,0.39174,0.32143,0.32589,7065526858,0.35095421052631576,-0.15607520198881286,0.5449416895799764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2001-03-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.31808,0.42411,0.30692,0.39411,10801419659,0.36818045454545456,0.2093344380005524,0.8683511899118246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2001-04-30,Apple Inc.,Technology,Consumer Electronics,7.455,0.39446,0.48429,0.33482,0.45518,11185735419,0.40628849999999994,0.1549567379665575,1.1578647956764971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2001-05-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.45375,0.47679,0.34464,0.35625,7472899207,0.42180090909090906,-0.21734258974471632,0.6888688726652141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2001-06-30,Apple Inc.,Technology,Consumer Electronics,7.455,0.35946,0.44821,0.34554,0.41518,7687603809,0.38324238095238095,0.16541754385964902,0.9682374134825082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2001-07-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.42214,0.45036,0.31879,0.33554,8661002329,0.38401857142857143,-0.1918204152415819,0.5906892955342764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2001-08-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.33946,0.35536,0.30857,0.33125,5131363435,0.3330795652173913,-0.01278536091077076,0.570351758793971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2001-09-30,Apple Inc.,Technology,Consumer Electronics,7.455,0.33036,0.34071,0.26214,0.27696,5534401783,0.297326,-0.16389433962264155,0.3129799943111795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2001-10-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.27661,0.34679,0.26482,0.31357,7566794484,0.3078882608695652,0.13218515309069923,0.4865364558642282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2001-11-30,Apple Inc.,Technology,Consumer Electronics,7.455,0.31518,0.38482,0.30804,0.38036,5370349439,0.3491471428571429,0.21299869247695868,0.803166777282641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2001-12-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.37607,0.42911,0.35875,0.39107,4630638824,0.38659,0.028157534966873454,0.8539395088650814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2002-01-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.39375,0.44161,0.36177,0.44143,8521623284,0.40221904761904764,0.12877489963433653,1.0926803830473135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2002-02-28,Apple Inc.,Technology,Consumer Electronics,7.455,0.43464,0.46393,0.37393,0.3875,7837929983,0.42683894736842104,-0.1221711256597875,0.8370152650042679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2002-03-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.39161,0.45179,0.38964,0.42268,5325800597,0.43043950000000003,0.0907870967741935,1.0037925476438812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2002-04-30,Apple Inc.,Technology,Consumer Electronics,7.455,0.4175,0.46732,0.41071,0.43339,6434798048,0.43783,0.025338317403236443,1.0545652792263214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
AAPL,2002-05-31,Apple Inc.,Technology,Consumer Electronics,7.455,0.43375,0.46393,0.39536,0.41607,5979708109,0.43059499999999995,-0.03996400470707673,0.9724566227363243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3656843872610.0,1.116,1980-12-12
