symbol,month_end,company_name,sector,industry,qqq_weight,open,high,low,close,volume,vwap,monthly_return,cumulative_return,income_revenue,income_costOfRevenue,income_grossProfit,income_operatingExpenses,income_operatingIncome,income_interestExpense,income_ebitda,income_netIncome,income_eps,income_weightedAverageShsOut,income_weightedAverageShsOutDil,balance_cashAndCashEquivalents,balance_shortTermInvestments,balance_netReceivables,balance_inventory,balance_totalCurrentAssets,balance_propertyPlantEquipmentNet,balance_goodwill,balance_intangibleAssets,balance_totalAssets,balance_accountPayables,balance_shortTermDebt,balance_totalCurrentLiabilities,balance_longTermDebt,balance_totalLiabilities,balance_totalStockholdersEquity,balance_totalEquity,balance_retainedEarnings,balance_commonStock,cashflow_netIncome,cashflow_depreciationAndAmortization,cashflow_stockBasedCompensation,cashflow_operatingCashFlow,cashflow_capitalExpenditure,cashflow_purchasesOfInvestments,cashflow_salesMaturitiesOfInvestments,cashflow_commonStockRepurchased,cashflow_freeCashFlow,key_metrics_marketCap,key_metrics_enterpriseValue,key_metrics_evToSales,key_metrics_evToFreeCashFlow,key_metrics_evToEBITDA,key_metrics_evToOperatingCashFlow,key_metrics_earningsYield,key_metrics_freeCashFlowYield,key_metrics_returnOnEquity,key_metrics_returnOnAssets,key_metrics_returnOnInvestedCapital,key_metrics_returnOnCapitalEmployed,key_metrics_returnOnTangibleAssets,key_metrics_netDebtToEBITDA,key_metrics_currentRatio,key_metrics_incomeQuality,key_metrics_investedCapital,key_metrics_workingCapital,key_metrics_grahamNumber,key_metrics_capexToOperatingCashFlow,key_metrics_capexToRevenue,key_metrics_stockBasedCompensationToRevenue,ratios_grossProfitMargin,ratios_operatingProfitMargin,ratios_netProfitMargin,ratios_ebitdaMargin,ratios_ebitMargin,ratios_pretaxProfitMargin,ratios_priceToEarningsRatio,ratios_priceToBookRatio,ratios_priceToSalesRatio,ratios_priceToFreeCashFlowRatio,ratios_enterpriseValueMultiple,ratios_debtToEquityRatio,ratios_debtToAssetsRatio,ratios_debtToMarketCap,ratios_currentRatio,ratios_quickRatio,ratios_cashRatio,ratios_interestCoverageRatio,ratios_dividendYield,ratios_dividendPayoutRatio,ratios_effectiveTaxRate,ratios_revenuePerShare,ratios_netIncomePerShare,ratios_bookValuePerShare,ratios_freeCashFlowPerShare,ratios_operatingCashFlowPerShare,ratios_cashPerShare,growth_revenueGrowth,growth_grossProfitGrowth,growth_operatingIncomeGrowth,growth_netIncomeGrowth,growth_epsgrowth,growth_epsdilutedGrowth,growth_operatingCashFlowGrowth,growth_freeCashFlowGrowth,growth_debtGrowth,growth_assetGrowth,growth_bookValueperShareGrowth,country,exchange,market_cap_latest,beta,ipo_date
AAPL,2007-11-30,Apple Inc.,Technology,Consumer Electronics,7.376,6.74,6.88,5.38,6.51,26200071168,6.24952380952381,-0.039823008849557584,1.127450980392156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2007-12-31,Apple Inc.,Technology,Consumer Electronics,7.376,6.49,7.25,6.32,7.07,17256273498,6.8008750000000004,0.08602150537634423,1.3104575163398686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2008-01-31,Apple Inc.,Technology,Consumer Electronics,7.376,7.12,7.15,4.5,4.83,35188426463,5.748690476190476,-0.3168316831683169,0.5784313725490191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2008-02-29,Apple Inc.,Technology,Consumer Electronics,7.376,4.87,4.88,4.12,4.46,24867398706,4.487,-0.0766045548654245,0.45751633986928053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2008-03-31,Apple Inc.,Technology,Consumer Electronics,7.376,4.44,5.2,4.21,5.12,22934621584,4.66025,0.14798206278026904,0.6732026143790844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2008-04-30,Apple Inc.,Technology,Consumer Electronics,7.376,5.22,6.43,5.13,6.21,22792939287,5.638750000000001,0.212890625,1.0294117647058818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2008-05-31,Apple Inc.,Technology,Consumer Electronics,7.376,6.25,6.87,6.14,6.74,18591143503,6.588214285714285,0.08534621578099832,1.2026143790849666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2008-06-30,Apple Inc.,Technology,Consumer Electronics,7.376,6.74,6.78,5.86,5.98,19484930718,6.378095238095238,-0.11275964391691395,0.9542483660130712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2008-07-31,Apple Inc.,Technology,Consumer Electronics,7.376,5.87,6.46,5.23,5.68,19752427936,5.986818181818182,-0.050167224080267636,0.8562091503267966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2008-08-31,Apple Inc.,Technology,Consumer Electronics,7.376,5.71,6.44,5.46,6.05,13088537292,6.104047619047619,0.0651408450704225,0.9771241830065349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2008-09-30,Apple Inc.,Technology,Consumer Electronics,7.376,6.16,6.2,3.59,4.06,24074982188,5.072738095238096,-0.3289256198347108,0.3267973856209143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2008-10-31,Apple Inc.,Technology,Consumer Electronics,7.376,4.0,4.16,3.04,3.84,41449771284,3.5442391304347827,-0.054187192118226535,0.25490196078431304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2008-11-30,Apple Inc.,Technology,Consumer Electronics,7.376,3.78,3.99,2.83,3.31,23633716492,3.3607894736842105,-0.13802083333333326,0.08169934640522825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2008-12-31,Apple Inc.,Technology,Consumer Electronics,7.376,3.26,3.7,3.02,3.05,20285233059,3.263977272727273,-0.07854984894259831,-0.003267973856209805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2009-01-31,Apple Inc.,Technology,Consumer Electronics,7.376,3.07,3.47,2.79,3.22,18233208496,3.1695,0.05573770491803298,0.052287581699346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2009-02-28,Apple Inc.,Technology,Consumer Electronics,7.376,3.18,3.68,3.09,3.19,13869093232,3.356578947368421,-0.009316770186335477,0.04248366013071858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2009-03-31,Apple Inc.,Technology,Consumer Electronics,7.376,3.15,3.93,2.94,3.75,15431428504,3.475340909090909,0.17554858934169282,0.22549019607843102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2009-04-30,Apple Inc.,Technology,Consumer Electronics,7.376,3.72,4.54,3.71,4.49,11823876032,4.272261904761905,0.19733333333333336,0.46732026143790817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2009-05-31,Apple Inc.,Technology,Consumer Electronics,7.376,4.49,4.85,4.26,4.85,9459477251,4.56825,0.0801781737193763,0.5849673202614374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2009-06-30,Apple Inc.,Technology,Consumer Electronics,7.376,4.87,5.23,4.75,5.09,12676519643,4.979318181818182,0.04948453608247427,0.6633986928104569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2009-07-31,Apple Inc.,Technology,Consumer Electronics,7.376,5.12,5.89,4.8,5.84,10943628068,5.321818181818181,0.1473477406679764,0.908496732026143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2009-08-31,Apple Inc.,Technology,Consumer Electronics,7.376,5.9,6.16,5.69,6.01,8166644204,5.936071428571428,0.02910958904109595,0.9640522875816986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2009-09-30,Apple Inc.,Technology,Consumer Electronics,7.376,6.0,6.75,5.86,6.62,9991129632,6.3464285714285715,0.10149750415973391,1.163398692810457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2009-10-31,Apple Inc.,Technology,Consumer Electronics,7.376,6.62,7.45,6.45,6.73,12956953128,6.89625,0.0166163141993958,1.1993464052287575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2009-11-30,Apple Inc.,Technology,Consumer Electronics,7.376,6.78,7.43,6.63,7.14,8457040568,7.1465000000000005,0.06092124814264466,1.3333333333333321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2009-12-31,Apple Inc.,Technology,Consumer Electronics,7.376,7.22,7.64,6.74,7.53,11395038044,7.115909090909091,0.054621848739495826,1.460784313725489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2010-01-31,Apple Inc.,Technology,Consumer Electronics,7.376,7.62,7.7,6.79,6.86,15169795800,7.442631578947368,-0.08897742363877825,1.2418300653594758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2010-02-28,Apple Inc.,Technology,Consumer Electronics,7.376,6.87,7.33,6.82,7.31,10777310376,7.086184210526315,0.06559766763848396,1.3888888888888875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2010-03-31,Apple Inc.,Technology,Consumer Electronics,7.376,7.35,8.48,7.34,8.39,12155843412,7.96554347826087,0.1477428180574556,1.7418300653594758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2010-04-30,Apple Inc.,Technology,Consumer Electronics,7.376,8.48,9.73,8.31,9.32,12367319768,8.958809523809524,0.11084624553039335,2.0457516339869266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2010-05-31,Apple Inc.,Technology,Consumer Electronics,7.376,9.42,9.57,7.12,9.17,18084157696,8.96275,-0.016094420600858417,1.996732026143789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2010-06-30,Apple Inc.,Technology,Consumer Electronics,7.376,9.27,9.96,8.65,8.98,16653463604,9.34590909090909,-0.02071973827699014,1.9346405228758154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2010-07-31,Apple Inc.,Technology,Consumer Electronics,7.376,9.08,9.5,8.56,9.19,15671104943,9.106666666666667,0.023385300668151254,2.003267973856207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2010-08-31,Apple Inc.,Technology,Consumer Electronics,7.376,9.3,9.44,8.41,8.68,9589943516,8.981022727272729,-0.05549510337323171,1.8366013071895404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2010-09-30,Apple Inc.,Technology,Consumer Electronics,7.376,8.84,10.53,8.8,10.13,11853014528,9.75952380952381,0.16705069124423977,2.3104575163398673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2010-10-31,Apple Inc.,Technology,Consumer Electronics,7.376,10.22,11.39,9.92,10.75,12246290628,10.735238095238095,0.06120434353405724,2.5130718954248343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2010-11-30,Apple Inc.,Technology,Consumer Electronics,7.376,10.79,11.47,10.63,11.11,9510267039,11.123214285714287,0.033488372093023244,2.6307189542483638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2010-12-31,Apple Inc.,Technology,Consumer Electronics,7.376,11.26,11.67,11.25,11.52,6976183472,11.48534090909091,0.03690369036903696,2.764705882352939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2011-01-31,Apple Inc.,Technology,Consumer Electronics,7.376,11.63,12.45,11.6,12.12,10843168728,12.063625,0.05208333333333326,2.9607843137254877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2011-02-28,Apple Inc.,Technology,Consumer Electronics,7.376,12.19,13.03,12.06,12.61,9295950567,12.52486842105263,0.04042904290429039,3.1209150326797355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
AAPL,2011-03-31,Apple Inc.,Technology,Consumer Electronics,7.376,12.7,12.92,11.65,12.45,11308317936,12.412282608695653,-0.012688342585249868,3.0686274509803892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NASDAQ,3673599707170.0,1.116,1980-12-12
